id,location,recorded_at,created_at,source,additional,exclusion_flags,das_tenant
11026935-67f0-4742-84a4-a9fd5ecd9e80,SRID=4326;POINT (-6.332465 5.403326),2024-06-15 12:03:00+00:00,2024-06-19 20:14:55.868343+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 27.5}",0,elephants-ci.pamdas.org
cfea81d3-7097-40b8-b84b-7a8b6651d5ab,SRID=4326;POINT (-6.332583 5.404227),2024-06-15 08:00:50+00:00,2024-06-19 20:14:54.330876+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 13.5}",0,elephants-ci.pamdas.org
0a591263-a0eb-482a-b3f2-eee4f927e892,SRID=4326;POINT (-6.331456 5.398627),2024-06-15 04:01:30+00:00,2024-06-19 20:14:54.408327+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 44.5}",0,elephants-ci.pamdas.org
bbc3cb02-5974-4793-ab4c-d6f36274352e,SRID=4326;POINT (-6.331553 5.417241),2024-06-15 00:01:24+00:00,2024-06-19 20:14:53.967549+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 25.5}",0,elephants-ci.pamdas.org
13bc1b1e-3d0e-4c3c-9aee-ffacba90afd2,SRID=4326;POINT (-6.334847 5.434075),2024-06-14 20:00:35+00:00,2024-06-19 20:14:54.702334+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 8.5}",0,elephants-ci.pamdas.org
88b690d5-efc1-4f72-b840-7647241d45f3,SRID=4326;POINT (-6.331472752158262 5.445007813227916),2024-06-14 16:03:02+00:00,2024-06-16 12:11:12.748496+00:00,735999A (telonics-collars),"{'hdop': 0.9055634700523907, 'frequency': 150.3, 'satellite_count': 10}",0,elephants-ci.pamdas.org
02e7ffa1-bf1c-4df6-a6a2-0482691db50f,SRID=4326;POINT (-6.331574 5.444815),2024-06-14 12:00:50+00:00,2024-06-16 12:11:13.139685+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 32.5}",0,elephants-ci.pamdas.org
fe67077e-fcde-4a35-854b-fc686ee1e2d0,SRID=4326;POINT (-6.332551 5.443441),2024-06-14 08:02:00+00:00,2024-06-16 12:11:13.935881+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 44.5}",0,elephants-ci.pamdas.org
ac885c1e-7b82-4f50-ac8d-fd03d7b60193,SRID=4326;POINT (-6.331764633254434 5.444769323851979),2024-06-14 04:00:41+00:00,2024-06-16 12:11:12.352121+00:00,735999A (telonics-collars),"{'hdop': 0.8359422290819379, 'frequency': 150.3, 'satellite_count': 9}",0,elephants-ci.pamdas.org
54b71d0e-c9cd-439f-8fde-eee161bf8513,SRID=4326;POINT (-6.325631 5.443699),2024-06-14 00:02:00+00:00,2024-06-16 12:11:15.810281+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 47.5}",0,elephants-ci.pamdas.org
420ec385-50eb-4d6b-8c99-b4b3d6bd9757,SRID=4326;POINT (-6.330974 5.454792),2024-06-13 20:02:06+00:00,2024-06-16 12:11:13.046770+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 19.5}",0,elephants-ci.pamdas.org
f89960c0-9f08-4041-8935-724faf8ad238,SRID=4326;POINT (-6.331188 5.444332),2024-06-13 16:02:42+00:00,2024-06-16 12:11:12.037483+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 50.5}",0,elephants-ci.pamdas.org
3ed4e820-623e-4ffc-b539-224d5780ef93,SRID=4326;POINT (-6.331639 5.444986),2024-06-13 12:02:41+00:00,2024-06-16 12:11:11.747596+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 35.5}",0,elephants-ci.pamdas.org
bc9c726d-f5b8-4a64-af89-d2fdcee80677,SRID=4326;POINT (-6.33181 5.443237),2024-06-13 08:00:42+00:00,2024-06-16 12:11:11.911838+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 9.5}",0,elephants-ci.pamdas.org
1d18e656-4af9-4bb9-98c5-b4f7ef1144c3,SRID=4326;POINT (-6.325749 5.443624),2024-06-13 04:02:40+00:00,2024-06-16 12:11:15.790478+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 16.5}",0,elephants-ci.pamdas.org
e54a93e0-7087-4d50-9003-962878f44f4c,SRID=4326;POINT (-6.330555 5.440802),2024-06-13 00:01:00+00:00,2024-06-16 12:11:11.630222+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 15.5}",0,elephants-ci.pamdas.org
658b3cf2-a113-4607-a8e1-0afe9a787709,SRID=4326;POINT (-6.330941 5.442637),2024-06-12 20:01:29+00:00,2024-06-16 12:11:11.713273+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 31.5}",0,elephants-ci.pamdas.org
de72b000-2dac-4c1f-bda3-f6d50ab93e4b,SRID=4326;POINT (-6.327819 5.433871),2024-06-12 16:01:36+00:00,2024-06-16 12:11:11.988200+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 20.5}",0,elephants-ci.pamdas.org
697a7768-5fb4-48b4-a3ac-77579983a88b,SRID=4326;POINT (-6.328216 5.433914),2024-06-12 12:00:50+00:00,2024-06-16 12:11:11.904151+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 48.5}",0,elephants-ci.pamdas.org
1045d8a5-27bd-4061-8beb-db46dfac3236,SRID=4326;POINT (-6.328796 5.433753),2024-06-12 08:00:51+00:00,2024-06-16 12:11:11.397261+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 9.5}",0,elephants-ci.pamdas.org
6154f284-8900-4023-aa0c-2032f5ada4db,SRID=4326;POINT (-6.332057 5.420042),2024-06-12 04:00:38+00:00,2024-06-16 12:11:11.369316+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 9.5}",0,elephants-ci.pamdas.org
